2253|I have saved hundreds of pounds using www.telecomplus.co.uk on Gas, Telephone, Electricity and Broadband and the distributor was very helpful. There is no pain in moving and all services appear on 1 clear monthly bill which helps with budgeting. I found them through www.lowcostutilities.co.uk
2254|I have been a telecom plus customer for 10 months. In that time I have saved in the region of GBP420 on my phone Gas and Electric bills. I have even saved GBP100+ per year on my broadband costs.There were no problems at all switching over from previous suppliers and the fact that I now receive and pay just one bill makes the whole headache of paying bills disappear. I would have no hesitation of recommending their services to anyone.
2255|Telecomplus have saved me over GBP400 since I started on their services. The distributor who signed me to these services was always on the end of the phone to help me if I had a query and contacted customer services on my behalf if needed. I would recomend Telecomplus to anyone who wishes to save money all round.And I have done so in the past.This is where I found out about it:http://www.utilitywarehouse.co.uk/store/index.taf?exref=927442
2256|Telecom Plus - Everything went smoothly when transferring my gas and electricity supply and, because they operate through a network of independent distributors, I have a personal contact as well as the usual call centre.I had a real chance to consider the changeover when I got a quote on the savings that I stood to make, based on past usage. Together with the quote they sent the contract for me to sign if I was happy with it.Telecomplus sent me a number of letters to keep me updated on the progress of the transfer, but these took a little effort to decipher on occasion.
2257|Telecom Plus is agood company with no hidden extras.  Everything clear.
2258|I've been enjoying cheap phone calls as a customer of TelecomPlus for 5 years now and am very happy with the service (plus I have saved more than GBP500 on my phone calls. :o)  ).Over this time I can't think of one solitary problem I've had. I can always get a line, the bills arrive, regular as clockwork, on the 14th of each month and the correct amount is debited 2 weeks later (so I have plenty of time to make sure there's enough in the account).I was a bit worried at first because I use the same phone line for our internet conection and I didn't want our connection to suffer. It hasn't been a problem - the smart box recognises the number is a special rate number and diverts it through to BT with no reduction in connection speed.I signed up through a colleague at work but you can also sign up online without any fuss - the company does not employ reps to pester you and only sells through a network of individual resellers.The website can be a bit offputting - it asks for direct debit details and GBP10 up front. The GBP10 is only used to carry out a credit check (I guess this is why the calls are so cheap) and is deducted from your calls.I have to confess I have been so impressed that after all these years I recently joined up as a reseller. I've included a direct link for more information below and I hope those helpful people at Reviewcentre won't mindcheap phone calls at TelecomPlus
2259|She was a brilliant help. Really efficient and professional! Love this service. Made things very easy and was better than being on the phone! A lot more practical.
2260|Every time you contact Spark they're always promptly available, super friendly and know exactly all the answers to your questions. The adviser was the most helpful - sorted out my direct debit in a matter of seconds and informed my previous supplier about the cut off meter reading which they got wrong. Very refreshing to deal with such a great Customer Service.
2261|I'm a new tenant in a property and had arrears in the electricity key. I used the online chat and the very helpful person sorted everything out for me really easily and efficiently. Would definitely recommend. I really liked the ease of it all and the politeness or the representative.
2262|The customer service advisor was very fast to respond to my query. I didn't have to wait in a que, and was speaking to an advisor within a few seconds. Scott was quick to resolve my billing query, and overall it was probably the easiest experience of dealing with a utility company or  any large corporation that I've had. I would definitely use the online chat service again. Excellent customer service.
2263|OH and I recently moved into a rented property, we notified our old supplier, gave them all the required info and they told us they were to undertake a meter reading on the new property, well, this never happened,but we were totally unaware of this as the electricity supply was fine. We had rec'd post from a company called Sparks, just addressed to the 'Tenant',  thinking this was junk mail, we had been returning it, a web search revealed who Saprks are, and an online chat got everything sorted in a few minutes, the  young man was very efficient, checking the national data base to find out who was our supplier, setting us up a new account and bringing everything up to date, so days of worries had been resolved in a few minutes. Seems like our old supplier's incompetence has done us a favour in the end. Thank you to the operator who handled my query, I really appreciated your help.  
2264|Kaye has been great and had an answer to all my questions. Thank you for your help and patience. :)
2265|Spark offer good straightforward value for money.  It takes about 10 minutes or more to get through on the phone but the advisors are very courteous and efficient. I have to ring every quarter to download a bill as their system does not do this automatically for some reason but  they are very fair and, if a large credit builds up ,a partial refund and downward adjustment in direct debit is suggested.  Very happy with my new supplier. Have been with Spark for a year now.
2266|I didn't have a very good experience with Spark when it was forced upon me by my landlord. They took over 20 minutes to answer the phone. But it seems they are now a company that listens to their customers. They answer the phones very quickly, always call back when they say they will they even offer a free number that is included in my mobile phone tariff that i can call free of charge. The live chat is excellent I've always had a great experience.The only thing i would like them to change is the way they produce their bills. I still don't understand how much I owe. I've seen a system that SSE use where you enter your meter read and instantly it tells you how much you owe. I would really benefit from that so that i know when to use my heating or spend the evening round the parents taking advantage of their warm house.Spark you have had your flaws but now you are one of the best energy companies I have had dealings with. All i ask is that you re review how you bill people. If i could see in real time how much i actually owe Id be able to plan for the month or when you review the direct debit on our accounts. I would also like to suggest that when you re review our direct debits you base it on the last 6 months as apposed to the system you use currently.
2267|excellent and fast callback service. friendly and knowledgeable advisor, query resolved quickly and efficiently. thank you.
2268|This is by far the best energy company to deal with.When I moved house I changed supplier.Everyone on a comparison site was more expensive.I Had to contact Spark twice by phone and also tried the live chat.All three times the was no waiting, no diversions, no putting on hold, direct to the person who could answer my questions and helpful, friendly advice.Best energy company I have ever dealt with by a million miles.A credit to what most people regard as a difficult industry.Keep it up and they have a customer for life!
2269|I contacted Spark last week to close my account My account was showing I owed GBP400. I had been making monthly Direct Debits which dare I say were increased by Spark by GBP100.00 a month to GBP260. I then was told today that I now owe GBP700.
2270|"Having been with Spark for a number of years, i was so disappointed when i received an email saying my direct debit was going up by GBP20.12 per month. Obviously i rang them to say i think there has been a mistake, my account was GBP443.12 in CREDIT why do they want to charge me more, had reply ""the system we use says so"". Spoke to three different people in the 40 minute phone conversation who all said exactly the same, so I asked them to REDUCE my Direct Debit, this I was told could not be done as the system says you should be paying more.Used a web caparison site to find better rate, found i could save GBP22.00 per month, based on the figures from Spark for yearly consumption. Cancelled Spark and swapped to other company on 3rd December 2014, have rung and rung and chased to get my GBP440 BACK from Spark, eventually got refund on 10th MARCH. In essence all goes well for a while but trying to get some sense out of the kids on the phone is a nightmare, constant exscuses, No -one takes control of problem and you can NEVER speak to same person, i have 14 DIFFERENT Names for just the accounts Dept."
2271|I have enjoyed my time as a customer of Spark Energy. I have always felt in control of my bills thanks to the online service and they have always been responsive to any queries. The live chat service is excellent for a quick resolution to queries.
2272|I have been trying to see my gas bill online for nearly 9 months but still it is not there. It means I can't submit a meter reading and there are no bills. I complained about this a few weeks ago and got told it was fixed but it is clearly not.
2273|Call centre staff were friendly and helpful,however I feel that Spark Energy is one of a growing group of suppliers who are abusing their power to trick customers. I understand the policies but believe it is ridiculous not to notify customers when they are overpaying by substantial amounts over a period of time and then to keep that money for over a month before refunding. Please take this complaint on board and do not reply with an explanation of what policies are in place.....I understand them but don't agree with them. I will be looking elsewhere for a new supplier.
2274|I rang today as I was considering a change of supplier.One of the menu options was to receive a callback once my call reached number one in the call queue.I did this with trepidation as with so many large companies this could stretch to a week or not at all. Callback came within 5 mins. !!!!I was dealt with in a really pleasant and helpful manner and reached an arrangement as satisfactory as others on the comparison website (minus the GBP30 cashback of course),but to my mind worth it for the quality of their customer services.
2275|We had an issue with charges on our bill that spark after a quick phonecall with no long delays were happy to sort out. Very efficient service.
2276|Online chat Very quick response, very helpful, and my issue resolved in minutes.Thank you
2277|Great personal experience, I was very happy with the level of service I received and also being offered different options was a great first impression. I was made to feel like an individual rather than a number and was thoroughly satisfied that the person I spoke to was knowledgeable and very helpful. What a great asset to your company this man is and made a fantastic first impression. 
2278|I received a very helpful professional clear service from Spark Energy and would be prepared to recommend them as an energy provider.  
2279|I think the service was ridiculous I was owed GBP400 from over paying and I have been trying to get this back since November we are now going in to feb and they are still telling me it will be another 28 working days what a joke this is not acceptable and I will be advising people to stay well away from spark energy 
2280|Have been in touch with spark over the phone, as I have recently moved into a property and for some reason previous tenants haven't switched the gas over, or even told me who it is, which caused quite a bit of confusion on my side. Staff at spark had a poke around to see whatsup and gave me a clear rundown of what is going on and who is the current gas supplier, now I can actually contact em and get all moved over to Spark.
2281|I will never be using or recommending spark for the following reason. After Charging for the wrong address spark have completely fobbed me off at every turn. The staff seem friendly while on the phone, as soon as I hang-up nothing seems to be done. Agreements have been made and broken, and every time I call they say it has been escalated, and on the next call? that's right, they don't even know I have a problem. It is absolutely ridiculous, as a HCAI work long hours and for the past few months have been spending all off my free time chasing them for a poxy GBP180. It is time, I believe for legal proceedings.
2282|I thought the advisor I spoke to was very friendly and helpful. When he didn't know the answer to my question he asked his colleague and was more than happy to answer as many questions as I had. He explained things to me clearly and had a friendly manner
2283|Have been building up credit on our account so we had over GBP500 in credit. We e-mailed Spark on 3 occasions without any useful response. I noticed the web chat and contacted them via that. SR took the call and agreed to revise our Direct Debit and return the GBP566 excess in the next 28 days or less. The call was handled very efficiently  and hopefully we will get our over payment refunded as promised. If only we had had service like that in the past.Sparks bills are not the easiest to understand!     
2284|The gentleman i spoke to was informative and more than willing to take the time to talk me through the different options available to me as a new customer. He was very polite and friendly and setting up a direct debit was swift and hassle free. Excellent service. 10/10. would employ 
2285|Initially I had great reservations about the service Sparks provides as my ex boyfriend had dealt with the electricity bill (failing to change it from my name to his after this flat's management agency had forwarded my name t Sparks without my permission) beginning of last year and didn't realise that the low direct debit payments were not covering the usage costs. Ok so the website wasn't clear and we were not informed of the increasing build up of debt so I feel there was fault on both sides. If I had realised this I would have paid more and changed to a company with a lower day rate. I had a great shock when he moved out to find out the debt was over GBP1400.This issue was eventually resolved with a new direct debit plan and as much as this is a nightmare situation for me, at every stage I felt listened to and was treated with courtesy. Again today I called Sparks to give my meter readings and spoke to a friendly and professional member of staff. I have been with many different companies over the years and their customer service has not been as good. Also, as much as I had to wait for my call to be answered this was under 5 minutes which again is less than other services I have experienced. I would recommend Sparks to my friends if they feel the rates are competitive.
2286|Concise & very helpful telephone conversation & she sorted all my queries.
2287|As a Landlord with 42 properties I deal with most of the utility companies regularly therefore I have sampled the vastly differing service levels from the extremely poor (1 out of 10) to excellent (10 out of 10)Spark is 9 out of 101. Quick to answer 2. Will call you back if you don’t want to wait3. The Staff are able to deal with all aspects of the process (this is extremely important. It is infuriating to explain the full issue to someone only to be transferred to another operator/deparment to whom you have to explain again.)
2288|Takes me a long time to type. Best service ever.
2289|having been trying to sort out this situation since september your operative The man I dealt with has been the only person to be helpful. he was polite, sympathetic (which i might tell you goes a long way when you have been trying to get somethig sorted out for as long as i have) and above all did something. i know i was not supposed to use a name but in this case felt compelled to.
2290|Really helpful, answered most of my questions without me even having to ask. Very attentive and helped to explain the tariffs to me to help me decide how to amend my account. Wasn't pushy at all like some companies can be, just gave me my options and said I could take my time to decide.Was really pleased, I've called x3 times in the past week to sort out quite a complicated issue with my account and each time I've come off the phone feeling happy and with all the information I need.
2291|Spoke to a new staff member tonight, who was extremely helpful and was able to quickly answer my query. Offered to call me back in a few weeks to let me know on progress with the transfer of provider which I found helpful and conscientious. Excellent service, cant wait to get transfered back to Spark following a recent house move.
2292|Very professional and friendly customer service staff. Caanot ask for more. issue delt with speed.
2293|Assistant on the phone was super helpful with a great telephone manner, Spark are good, it feels like they are a new company finding their feet but that's OK. Prices are good with options for various plans. I wish I new when my economy seven begins and ends daily and I wish the bills had more information about my personal usage and less info that doesn't relate to me. Apart from that as long as their prices remain competative I intend to stay with Spark. 
2294|I called Sparks energy customer services and was answered straight away. The representative was helpful and friendly and my query was sorted out within a few minutes. 
2295|this 5 star is for the Lady that helped me today. She did exactly what I wanted with my bill. This is the first time I have contacted spark and was dealt with like a customer not having to complain. This means I will be staying with spark for the foreseeable future but if I get customer service like that again my recommendation will turn to a 'yes'. I was able to keep my direct debit down by GBP80 per month!!! on what spark wanted to set it at. I will hold final judgement until I get my updated bill!! as mistakes have been made in the past......but optimistic. 
2296|Spark energy have very friendly staff who are easy to talk to and explain things in direct and simple terms.They are reassuring and have helped me to create a tariff that best suits my personal situation.The online account is easy to navigate and they have a callback system so you don't have to be on hold for ages on your weekend or lunch break.
2297|i had to contact customer services and my query was dealt with by a gentlemen  who was very friendly and extremely helpful.  His attitude to me as a customer was excellent and he dealt with my query politely and efficiently.  In all I would say that the treatment I received was second to none.
2298|Great service and both the Contact centre and website are helpful and easy to use.Easy to log a meter reading and staff are pleasant and extremely helpful.Definately recommend.
2299|Each quarter I get a standard letter from Spark stating that my monthly direct debit is to increase from GBP75 to around GBP180. This is clearly ridiculous as, based on meter readings, the direct debit I pay should give me a 'cushion' through the winter. At first I thought it was to do with a back-dated muddle about meter readings. But no - it transpires that the onus is on the customer to provide monthly meter readings, otherwise this 'standard' estimation is used. The customer service staff member I spoke to today explained how the system works and he took me through a process that came up with a reasonable figure for the direct debit (for now). I also discovered today that the person who comes to read the meter does not tell Spark what the readings are - I still have to do that every month to prevent Spark arbitrarily hiking my direct debit by 240%. Go figure...The guy I spoke to was friendly, polite and clear. He also listened very well and had buckets of empathy. He called me back to save my phone bill (really thoughtful).  I can only imagine the outpouring of anger and frustration that he must receive due to Spark's customer-unfriendly systems and my heart goes out to him.  It is solely because of him that I am not switching to another provider today. I am not somebody who goes for a supplier based purely on cost - I value environmentally friendly energy (Spark, as I understand it, is doing okay here); I also value customer service and, despite the helpful staff, I think that Spark may lose this customer based on their insane and unfair direct debit system. 
2300|I am very annoyed with your staff as he did not ring me what we agreed . I have not done anything for that hour. It cause me a lot of frustration and inconveiEnce . 
2301|Special thanks to the adviser, he was so helpful with great advice setting me up as a Spark Energy Customer.
2302|I needed help with an account as the previous account holder had passed away. The rep that helped me was truly amazing! He was so kind and helpful. He couldn't do enough. I'm extremely happy with the service that I have recieved today and couldn't have asked for a better rep to help assist me. I would be happy to recommend spark energy to anyone purely based on the customer service they provide.  A professional and polite phone call that has left me completely satisfied and made things a bit easier. Thank you 
2303|Fantastic service, very helpful and understanding staff member. 
2304|incredible customer service .. well done
2305|I contacted spark with a query about a bill they had sent me. The person I spoke to was fantastic, very polite and helpful. She soon sorted out my query and made my day. Excellent customer service. I wish I could remember her name, she is a great asset to spark energy.
2306|Just wanted to say the man I dealt with was very helpful with regards upgrading to Economy 7 tariff, it was a very personal service and i like the fact that he emailed me direct from his email, so i have a 1 to 1 experience, this is good. He took his time to make sure the facts he was giving me were correct and i am now waiting to hear when the meter can be changed. Good customer service all round.
2307|The Lady I spoke to was fantastic, I have everything sorted in a good amount of time, she was patient with me and explained everything that was need. I would recommend this to anyone!
2308|I had a bumpy start with Spark (I had heard they had a bumpy start all round).  However, I have just come to the end of my first year with them and have saved GBP450 this year. The only annoying thing is that you pay  in advance, so when you sign up it's quite expensive (2 months out at once). Just had really helpful conversation with their call centre, who refunded the stonking GBP450 credit on my account straight away.Pretty impressed all round. 
2309|An excellent member of staff 
2310|ALL THREE ELEMENTS ARE FIRST RATE. EVERY TIME I CALL I COME AWAY SATISFIED WITH THE OUTCOME. ONLY HICUP IS NOT GETTING BILLED WHEN I SUBMIT METER READINDS OUTWITH THE TIME THEY ARE REQUESTED
2311|Having joined Spark a few years ago I was more impressed with their pricing then their service levels.However these service levels have improved beyond recognition. Calls are alwasy amswered quickly and efficiently and staff have instant access to account details and answer/resolve questions in a very friendly and efficient manner.Cheaper and better than the competition!!
2312|I ahve used Spark Energy for approximately 3 years now. They always have very competitive prices and their on-line live chat customer service is amazing.I recently moved house and took Spark with me. They sorted everything out with the switch and I even got a refund on the energy I had paid for on the old property but had not used. Everything went very smoothly.An honest, reliable company whose customer service team are willing to help.Would definitley recommend this energy provider.The online chat function is great if you don't have a lot of time to make a call. The operators are prompt in connecting with you and can sort out any issues directly from the online chat.Overall, a great supplier
2313|glad that my problem of spark energy changing my tariff without my notification eventually got solved. The customer service agent was friendly and extremely helpful and called back when the line dropped, which saved me having to constantly explain my situation again and again to other member of the team. Great customer service! 
2314|I cannot say anymore, the level of customer services is nearly unbelievable, outstanding. The politeness and level of staff training is quite astonishing. Thanks, Adam.
2315| The lady I dealt with was great as I was terrible at doing energy bill stuff. Thanks spark you are really great.
2316|The customer service I brilliant and very prompt. Would recommend as a energy supplier. The only problem is no customer service on Sundays 
2317|Having had solar paneling installed I contacted Spark Energy about the procedures for arranging the Feed in Tariff. It was easy and dealt with efficiently in a friendly and helpful manner.
2318|Clearly explained all the state of my bill and the best way to move forward, allowed tailoring to fit my requirements but quickly setting up payment for the future. Friendly and clear.Unfortunately took quite awhile to get through on the phone, on website said wait time was 5 mins but in reality took 20 mins.
2319|After checking my account using the iPhone app I was able to have my direct debit reduced and a refund generated with the help of a vey efficient and courteous operative. My only disappointment is that this was not done by Spark Energy without my having to request it. Spark Energy are probably making a fortune from the interest on money that does not belong to them! 
2320|Hi in brief, when I called I was considering leaving. I DID NOT MENTION THIS to the person I spoke to. I only mentioned my problem. He was very understanding, took the time to help me, and provided me with a contact point, and e-mailed a summary of the agreed plan. I never mentioned this to the advisor, but following the phone call i decided to stay with spark energy. I believe he is a perfect example of how I expect a good customer service, and he should be appreciated
2321|I went to the online chat this morning and I know you say not to mention names, but I do want to give credit to Scott.  He was welcoming and so helpful with my enquiry, he wanted to help me to the best that he could and he absolutely did that! I always get stressed and put off dealing with company's as I always find the customer service is rubbish and no one wants to help, neither understands or cares what situation you are in, but Scott cared today and I am very grateful of that and to top it off he saved me some money too, sometimes you just need to talk to the right person to change your views on the customer service and Scott did that today! So thanks Scott! Very much Appreciated! 
2322|The live text chat service is great. The guy that dealt with my enquiries was really helpful and efficient. His initials were SR.
2323|We had been passed onto Spark without our knowledge by our letting agency.  I rang and spoke to a man at Spark who explained why this had happened.  He said he would put in a request for this to be resolved as an Erroneous Transfer under the circumstances (which I won't bore you with).  He has done this and it has all been sorted within a matter of hours, if that.   Would give it a 5 star rating except we have not actually used Spark so cannot really comment.  5 star customer service though on today's showing.
2324|Great customer service. Never had an issue whenever I need help or advice. Just spoke to very helpful member of staff using the chat function on the website - initials SR. Have also been helped very quickly and thoroughly.
2325|We use Spark Energy for our buy to let property.  Since October 2014 they have charged us a monthly late payment fee every month, when we have always paid our bills on time. After 3 phone calls and 1 complaint letter (which by the way was supposed to be responded to within 2 days and has not been!) they have done it again with latest bill.  Very disappointed - the customer service team are very helpful and always take action when we call however, we should not have to be making these calls in the first place.  Angry and frustrated and if property wasn't about to be sold we would switch supplier immediately. 
2326|The man I spoke to was wonderful, very friendly and professionl. The world would be a fantastic place if everyone was so nice. 
2327|SR was very helpful, professional, and quick. My problem was resolved and though I haven't always had the best experiences with Spark, this chat encounter made me feel a lot better about their service.
2328|Very helpful, sorted out what I needed quickly and spoke like a real person. Gave good advice and was a pleasure to deal with. This is my first account with Spark and I'm very impressed with the service and communication so far!
2329|SR (Scott)Happy that my problem has been resolved. Operator friendly and helpful, thank you.
2330|Scott was very helpful in getting to the bottom of my problem.
2331|No need to Waite long for live chat to talk like any other companies you stuck on your laptop waiting and waiting. Nice and clear talking customer advisor , i wish all customers services have people like that  
2332|subbmitting a meter only had errors spoke to SR on live chat, very helpful and polite got it sorted in no time
2333|SR was very helpful and efficient and resolved our refund issue.
2334|My wife and I recently moved and we started to receive double billings from two providers.  We choose SparkEnergy, but our old carrier kept billing us.  I tried to contact the old carrier and I was told they would get back to me within 5 days!  Instead, I was able to talk to Scott (SR)online immediately and he gave me answers straight away, very nice gent.  It was very nice to receive helpful, accurate, and friendly service!
2335|Through an error by an estate agent that I had began renting a flat from, I recieved a brief notelet from 'Spark' out of the blue, informing me of their taking over the utilities supply to my home.Having never heard of them I actually phoned their help line initially thinking they must be a part of one of the existing power suppliers that I had previously signed up with.The first agent I spoke to was particularly unhelpful - giving the impression of 'the computer says this, so that's all that can be done'. Not impressed with the negativity, I forced the point that there was a clear mistake here. The best I could establish was to send an email from the estae agent explaining the error and that the supply would remain with my current suppliers. Requesting, I was told Spark would then send me confirmation of them not taking over the supply.However this communication never arrived and indeed I later recieved notifications from my suppliers of my decission to leave their services(!)Phoning 'Spark' again (3 days before the switch date) and expecting the same negative attitude - I was pleasently surprised to be treated in the complete oposite! The agent I spoke to was understanding, appologetic and sympathetic to the situation! More over, confirming that my prev contact had basically never been acted on, she was able to quickly and stresslessly remidee the problem. Confirming the erronious supplier switch would not occur and was cancelled: she following it up with a clear confirmation email explaining what she had done. How easy was that!If all Sparks agents were as personable as her may get to hear from me again. In reality the initial negativity is hard to forget...
2336|its a great way to stay in contact without having to deal with a phone
2337|Very friendly and helpful, we will look into using their service in the future
2338|3 days and countless telephone conversations with several customer service representatives later! It's a long story and hard to condense, but here goes...I had problems with my storage heaters not turning on and off automatically after switching to Spark. This cost me more in one weekend than I would normally pay for the week - all to do with day rates and economy 7.Sparks call back policy was efficient and staff were all very pleasant and helpful: except for the initial conversation with a representative who I felt wasn't listening to my problem and told me to get an electrical engineer. Which I did, and no problems with the heaters, as I suspected!I called again and again, Spark eventually worked out the problem, and I felt such relief that I was right in what I had been trying to tell them, unfortunately, the main problem was incorrect information stored on the database. Not good! But neither Sparks or my fault!I am pleased to say the problem has now been resolved and I have also been reimbursed with the money I lost. Thank you to those involved, a happy ending :)
2339|Read a number of negative reviews before contacting Spark to process a refund, as my account balance was high, based on obviously inaccurate estimates when set up. Logged onto live chat, within 5 minutes my payments were halved and there was a chunky refund on the way to me. Literally couldn't imagine a better service. Only reason I can think of for the negative reviews is that the email and phone service is slow and awkward, but the experience via the livechat platform has been great. Highly recommended. 
2340|"Whatever you do don't let yourself get into the situation where Spark are estimating your bills.They have consistently over estimated my bills by a factor of four.Despite months of correspondence pointing out to them that the ""industry standards"" that they use are simply wrong they persist in using ""industry standards"" rather than the comprehensive evidence of the actual meter readings that they have had for a period of well over a year.I suppose it would be like Ford quoting vehicle performance using Formula 1 ""industry standards"" and quoting the top speed for a Ford Focus as 250mph!!"
2341|im not very good with computers put withs sparks live chat it was brilliant. i had a problem yaesterday and a lovely lady went out her way to sort it out but by today it still hadnt been sorted so the same lovely lady went out her way to help me again to today and finaly got it sorted she is a dimand now me and my children are going to have a warm future thanks to no names mentioned (d#b##e) now you i no you have live chat i have more confidence in reporting my problems
2342|The online account is simple and the chat function lets you get answers to queries quicker and more conveniently than calling in.  Very professional and easy to deal with.
2343|Spoke to a lady online, she was very courteous & efficient. She understood the query, asked simple clear questions, laid out my options and helped me pick the best one. It saved me money and took just a couple of minutes. First rate!
2344|I contacted the company with regard to a large increase in my direct debit and was there anything I could do about it.  I was informed there had been a blip in system and the information I had received did not ring true.  I was rang back and informed that it had be sorted out due to a computer error I was quoted the wrong amount and there would not be a huge increase after all.  The member of staff who dealt with my phone call was very professional and confident, I was put at ease right away, thank you.   
2345|I had received an email stating my direct debit needed to be increased by a substantial amount, concerned about this and how I could pay I contacted the company.  The outcome was in my favour due to a computer hitch, the operator concerned contacted me after it was resolved with a very professional and confidant manner, which reassured me no end.I would recommend the company to all my friends and family, because of your fair pricing and excellent customer service.Thank you.
2346|I tried to enter meter readings but couldn't, so I emailed them. It was picked up and they noticed I had a large credit amount. Spark Energy VOLUNTEERED to reduce the monthly direct debit until the credit was eliminated and then it would be re-established at a lower rate. For me, this is a first. I was going to ask for a refund, but I moved from previous supplier because they treated it like a one way ratchet up, up and up again.
2347|SR was very helpful and understanding, and he solved my problem quickly. 
2348|dealt with my query very quickly and made the necessary changes to the accountefficient and politemany thanks
2349|just used your chat line spoke with aguy called CT great service thought iwould give credit where due as i am not slow in moaning about sloppy poor service
2350|Scott, the advisor who helped me with the issues I was having was incredibly helpful, quick and friendly. I was really impressed as he helped me to not only understand and update my bill but adjusted my direct debits to help me make some savings. He was very friendly and ensured that all of my concerns were addressed before the end of our conversation. It's the first time that I have come across a customer service advisor whose performance has impressed me enough to leave a review so managers, take note!(Initials of advisor: SR)
2351|Scott, the advisor who helped me with the issues I was having was incredibly helpful, quick and friendly. I was really impressed as he helped me to not only understand and update my bill but adjusted my direct debits to help me make some savings. He was very friendly and ensured that all of my concerns were addressed before the end of our conversation. It's the first time that I have come across a customer service advisor whose performance has impressed me enough to leave a review so managers, take note!(Initials of advisor: SR)
2352|I couldn't have asked for a more helpful person to speak to, I've never had to deal with gas or electric bills before in the past and he made it so easy, and so personal. It wasn't a chore to sort it out, it was interesting and I was 100% happy with the service. The key element for me was the price, It was cheaper than other competitors, and so easy to set-up. I would definitley recommend to a friend. The man I dealt with was very knowledgeable and polite, formal but made me feel really comfortable to speak too.  
2353|This little window of Live Chat is why I chose Spark and why I recommend it to my peers. You are not bothered at all to get to your power supplier and sort any problem. To be honest the fact that I should wait behind the line to talk to an operator for a simple problem gets on my nerve sometimes, thanks to Live Chat no more waiting.
2354|I moved into my new property on 7th July 2014. Spark Energy being the supplier of both Gas and Electricity. My dealings with Spark Energy have been very cordial and efficient.They are a smaller company and it has been very pleasant to have a phone call answered by a human being rather than having to stumble through my previous suppliers labyrinthine call centre.I had to contact them a number of times due to my precious supplier not accepting that I had left them. At all times I have found the staff extremely friendly and professional.
2355|I was spoken to by SR on the live chat function you have on your site (always a great way to contact companies) and within minutes I was set up and ready to go with the cheapest tariff and a direct debit which is to be reviewed in 3 months time to make sure I don't get overcharged (something that happens quite a lot these days when energy is concerned)The afore mentioned advisor was friendly and helpful and made setting up with Spark really simple, also setting up online for me too!As of yet I am only reviewing from a new customer point of view and as of yet I have had no problems, I hope this doesn't change as I continue to be a Spark customer.
2356| was really helpful with all of my queries :) 
2357| I spoke to scott (SR). He wasvery friendly and provided a thorough and helpful service. all my questions were answered and they put me at ease with regards to my concerns.
2358|I was contacting spark today, to speak to them about my account and the way I want to pay my bills.I actually went on to chat with an employee, who was very helpful and quick to the task to complete my enquiry.All in all, Spark energy has a very good costumer service.
2359|I am a new customer and had a few questions so went to the website. It stated that there was an 8 min wait for the phone so I used the online chat. It was excellent! Very polite operator, gave me all the information I needed quickly and saved me on the phone bill! Excellent service! 
2360|I used the LiveChat function with (CT) at SparkEnergy and had a very efficient and accurate conversation regarding meter readings, estimates vs. actual costs of energy and the re-assessment of my direct debit payments.Every question was answered quickly and accurately, which provided an excellent service from this energy provider.
2361|I had a conversation earlier with DB, she was very prompt and helpfull. Thank you!
2362|SR was very good, so kind and patient and very helpfull.He helped me with ny moving and balance.Very good
2363|Very good company i will recomend it to everyone. Thank you
2364|I very rarely comment online on anything, however, the spark energy staff are so good I have to.  I have had friendly chats every time, that didn't feel like a chore. When I have made a reasonable request it has always been listened to and taken care of. This doesn't sound like praise but it is. Compare spark with the council tax and the difference is night and day. Thank you to the management for recruiting well and mostly thank you to your team for working with me not against me. It is very appreciated.
2365|Very helpfull staff had very fast answer
2366|It was actually an enjoyable experience. It felt like customer service for a change rather than a mandatory facility. I didn't have to hold long for someone to answer and when they did it was almost like talking to someone I knew. The problem was resolved really quickly and everything was explained thoroughly. With other companies I would be so frustrated by the end of the call but tonight I left the call feeling happy. Its about time customer service was just that in this country and you guys are doing it perfectly. Thank you. 
2367|Quick and easy to use interactive serivce which saves me the phonecall costs. I was very happy with technical support gentleman. He asked me relevant questions which I could answer.The problem was acknowledged and I was assured I would dealt with. However not so happy that it was about non issuing of bills which could cost me more than planned.
2368|The adviser was very helpful towards me, quick to the point and got me what I wanted immediately. Got my refund to me in 2 or 3 working days which is way better than the standard 28 days as I need to pay rent. He understood completely and there was no confusion at all. I would like it if he was rewarded as I believe he is an upstanding worker and benefits customers regularly as he has me today. Thank you for reading this. I sincerely hope you take this review into account as he deserves to be rewarded. I will recommend service from the live chat line from here out due to my conversation with him as I have been made feel serviced to the max. I know it was a short and precise conversation but after all its the little things that matter in life is it not ? But anyway enough waffling, I really do think he should get some sort of reward for this. Thank you for reading and goodbye :)
2369|It's good customer service, via live chat, but costs too much a month. Every other month I would get an email and a letter through the post advising my bills were increasing by silly amounts but I live on my own and only ever burn 1 light bulb, a TV and perhaps a laptop/computer at any given time yet they wanted to charge me GBP75 a month, at one point. Far too much for such little electric, especially when I live on my own. 
2370|I found Spark to be very helpful indeed, but, always use Live Chat to get things done!  A great way to save time, during business hours.  I had trouble closing my account due to a house move, till I did this; BT was the operator I suggest you ask for, if you experience any slowness or inefficiency at all.  I was online perhaps 2 min and all sorted.  Very happy customer.
